2026-02-25 15:07:31,681 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 15:07:31,705 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 15:07:31,705 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 15:07:31,708 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 15:07:31,708 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 15:07:31,718 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 15:07:31,719 | INFO | load | LOAD: Connecting to SQLite database: hydrology.db
2026-02-25 15:07:31,736 | INFO | load | LOAD: Dropped existing tables
2026-02-25 15:07:31,739 | INFO | load | LOAD: Created dim_stations table
2026-02-25 15:07:31,742 | INFO | load | LOAD: Created dim_measures table
2026-02-25 15:07:31,745 | INFO | load | LOAD: Created fact_readings table
2026-02-25 15:07:31,752 | INFO | load | LOAD: Loaded 1 rows into dim_stations
2026-02-25 15:07:31,756 | INFO | load | LOAD: Loaded 3 rows into dim_measures
2026-02-25 15:07:31,759 | INFO | load | LOAD: Loaded 30 rows into fact_readings
2026-02-25 15:07:31,759 | INFO | load | LOAD: Successfully loaded all tables to SQLite
2026-02-25 15:07:31,759 | INFO | __main__ | ETL pipeline completed successfully
2026-02-25 18:09:43,516 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:09:43,521 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:09:43,521 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-15T10:00:00Z. Setting to None.
2026-02-25 18:09:43,521 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:09:43,521 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:09:43,526 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:09:43,526 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:09:43,549 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:09:43,549 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:09:43,551 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:09:43,551 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:09:43,558 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:10:41,698 | INFO | transform | TRANSFORM: Total measures found: 9
2026-02-25 18:11:39,483 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:11:39,483 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:11:39,486 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:11:39,486 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:11:39,486 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:11:39,487 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:11:39,487 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:11:39,489 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:11:39,489 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:11:39,495 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:11:39,495 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:11:39,504 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:21:24,961 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:21:24,961 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:21:24,961 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:21:24,961 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:21:24,967 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:21:24,967 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:21:24,967 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:21:24,967 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:21:24,967 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:21:24,974 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:21:24,974 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:21:24,979 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:25:09,099 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:25:09,099 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:25:09,100 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:25:09,100 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:25:09,100 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:25:09,100 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:25:09,101 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:25:09,103 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:25:09,103 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:25:09,105 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:25:09,105 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:25:09,110 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:36:38,425 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:36:38,425 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:36:38,425 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:36:38,425 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:36:38,425 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:36:38,428 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:36:38,428 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:36:38,430 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:36:38,432 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:36:38,433 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:36:38,433 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:36:38,439 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:38:32,566 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:38:32,567 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:38:32,567 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:38:32,567 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:38:32,567 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:38:32,568 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:38:32,568 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:38:32,572 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:38:32,572 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:38:32,573 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:38:32,574 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:38:32,579 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:40:12,748 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:40:12,749 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:40:12,749 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:40:12,749 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:40:12,749 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:40:12,751 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:40:12,751 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:40:12,754 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:40:12,754 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:40:12,754 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:40:12,756 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:40:12,759 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:40:35,581 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:40:35,581 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:40:35,581 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:40:35,581 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
2026-02-25 18:40:35,581 | INFO | transform | TRANSFORM: Total readings Transformed: 1
2026-02-25 18:40:35,582 | INFO | transform | TRANSFORM: Created DataFrame with shape: (1, 12)
2026-02-25 18:40:35,582 | INFO | transform | TRANSFORM: Dimension DataFrame dim_station
2026-02-25 18:40:35,585 | INFO | transform | TRANSFORM: dim_station transformed 
2026-02-25 18:40:35,585 | INFO | transform | TRANSFORM: Dimension DataFrame dim_measure
2026-02-25 18:40:35,587 | INFO | transform | TRANSFORM: dim_measure transformed 
2026-02-25 18:40:35,588 | INFO | transform | TRANSFORM: Fact DataFrame
2026-02-25 18:40:35,593 | INFO | transform | TRANSFORM: Fact_df transformed 
2026-02-25 18:41:31,986 | INFO | transform | TRANSFORM: Total measures found: 1
2026-02-25 18:41:31,986 | INFO | transform | TRANSFORM: Fetching readings for: DISSOLVED OXYGEN (mg/l)
2026-02-25 18:41:31,986 | WARNING | transform | TRANSFORM: Incorrect timestamp format: 2024-01-01T10:00:00Z. Setting to None.
2026-02-25 18:41:31,986 | INFO | transform |   -> Transformed 1 readings for DISSOLVED OXYGEN (mg/l)
